model_name,run_id,outer_fold,n_train,n_val,train_positive_rate,val_positive_rate,roc_auc,aucpr,log_loss,brier,ece,accuracy,recall,f1,best_params_json
random_forest,random_forest_overnight_2026_03_20_neg_log_loss_20260320_031327,0,8392,2069,0.1124880838894185,0.09279845335911067,0.6125591036228023,0.1513770575683754,0.30331052169643447,0.0832486442263237,0.018012216691147744,0.5630739487675206,0.5885416666666666,0.2,"{""classifier__bootstrap"": true, ""classifier__class_weight"": null, ""classifier__max_depth"": 15, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 7, ""classifier__min_samples_split"": 5, ""classifier__n_estimators"": 884}"
random_forest,random_forest_overnight_2026_03_20_neg_log_loss_20260320_031327,1,8326,2135,0.1088157578669229,0.10772833723653395,0.6656396211343147,0.19743153649633383,0.3243521126325272,0.09259009176987741,0.00808298130820552,0.5962529274004684,0.6260869565217392,0.25043478260869567,"{""classifier__bootstrap"": true, ""classifier__class_weight"": null, ""classifier__max_depth"": 15, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 7, ""classifier__min_samples_split"": 5, ""classifier__n_estimators"": 884}"
random_forest,random_forest_overnight_2026_03_20_neg_log_loss_20260320_031327,2,8345,2116,0.10161773517076093,0.13610586011342155,0.6816069094942865,0.24056217585690554,0.3819791142870912,0.11415775812002567,0.03516811804474071,0.6493383742911153,0.6319444444444444,0.3291139240506329,"{""classifier__bootstrap"": true, ""classifier__class_weight"": null, ""classifier__max_depth"": 15, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 7, ""classifier__min_samples_split"": 5, ""classifier__n_estimators"": 884}"
random_forest,random_forest_overnight_2026_03_20_neg_log_loss_20260320_031327,3,8418,2043,0.10430030886196247,0.1262848751835536,0.6170510064490913,0.18541495716526926,0.3696952302802959,0.10805418350614547,0.009419775456971785,0.43073910915320607,0.7635658914728682,0.25305073859987154,"{""classifier__bootstrap"": true, ""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 9, ""classifier__min_samples_split"": 14, ""classifier__n_estimators"": 944}"
random_forest,random_forest_overnight_2026_03_20_neg_log_loss_20260320_031327,4,8363,2098,0.11574793734305872,0.08007626310772165,0.6791728349370837,0.17445954494072377,0.268112921878778,0.071591375681031,0.03301457513317446,0.5552907530981888,0.7380952380952381,0.20999153259949196,"{""classifier__bootstrap"": true, ""classifier__class_weight"": null, ""classifier__max_depth"": 15, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 7, ""classifier__min_samples_split"": 5, ""classifier__n_estimators"": 884}"
